wavenumber,component-0,component-1,component-2,component-3,component-4,component-5,component-6,component-7
2701.75585199,0.38274238,0.091328815,-0.0,-0.0,0.8172139,-0.0,-0.0,-0.0
2704.32656001,0.3831077,0.0924975,-0.0,-0.0,0.8170882,-0.0,-0.0,-0.0
2706.8963583,0.3839237,0.09272897,-0.0,-0.0,0.81671387,-0.0,-0.0,-0.0
2709.46524729,0.38367975,0.09390853,-0.0,-0.0,0.8170031,-0.0,-0.0,-0.0
2712.03322742,0.3845507,0.0945696,-0.0,-0.0,0.8162907,-0.0,-0.0,-0.0
2714.60029915,0.38504177,0.09477143,-0.0,-0.0,0.81648326,-0.0,-0.0,-0.0
2717.16646292,0.3848372,0.095197074,-0.0,-0.0,0.81657064,-0.0,-0.0,-0.0
2719.73171916,0.38533473,0.09551939,-0.0,-0.0,0.8164932,-0.0,-0.0,-0.0
2722.29606833,0.38593155,0.0973394,-0.0,-0.0,0.8163384,-0.0,-0.0,-0.0
2724.85951086,0.38647473,0.096970305,-0.0,-0.0,0.8164562,-0.0,-0.0,-0.0
2727.42204719,0.38652468,0.09743675,-0.0,-0.0,0.81651926,-0.0,-0.0,-0.0
2729.98367778,0.3868168,0.09821853,-0.0,-0.0,0.816425,-0.0,-0.0,-0.0
2732.54440306,0.38702607,0.099247076,-0.0,-0.0,0.81647074,-0.0,-0.0,-0.0
2735.10422347,0.3874355,0.10036119,-0.0,-0.0,0.8170075,-0.0,-0.0,-0.0
2737.66313946,0.38822174,0.100371875,-0.0,-0.0,0.81683004,-0.0,-0.0,-0.0
2740.22115146,0.38799822,0.101495065,-0.0,-0.0,0.8173668,-0.0,-0.0,-0.0
2742.77825992,0.38873667,0.10171924,-0.0,-0.0,0.81741977,-0.0,-0.0,-0.0
2745.33446528,0.38873348,0.102661885,-0.0,-0.0,0.81720316,-0.0,-0.0,-0.0
2747.88976797,0.3892896,0.10276911,-0.0,-0.0,0.81764734,-0.0,-0.0,-0.0
2750.44416845,0.3894719,0.103785686,-0.0,-0.0,0.81756866,-0.0,-0.0,-0.0
2752.99766713,0.38992888,0.10459786,-0.0,-0.0,0.8176336,-0.0,-0.0,-0.0
2755.55026448,0.39041254,0.10491796,-0.0,-0.0,0.817769,-0.0,-0.0,-0.0
2758.10196092,0.39005992,0.1059535,-0.0,1.2782842e-06,0.8176784,-0.0,-0.0,-0.0
2760.65275689,0.39034706,0.1062264,-0.0,-0.0,0.8178879,-0.0,-0.0,-0.0
2763.20265284,0.3907798,0.107416615,-0.0,-0.0,0.8180049,-0.0,-0.0,-0.0
2765.75164919,0.3913234,0.10740505,-0.0,-0.0,0.8179349,-0.0,-0.0,-0.0
2768.2997464,0.39148867,0.10903199,-0.0,-0.0,0.81751955,-0.0,-0.0,1.0616632e-05
2770.84694489,0.39195424,0.10904941,-0.0,-0.0,0.8177817,-0.0,-0.0,-0.0
2773.39324511,0.39225757,0.10978753,-0.0,-0.0,0.81761837,-0.0,-0.0,-0.0
2775.93864749,0.3921854,0.11128002,-0.0,-0.0,0.81773555,-0.0,-0.0,-0.0
2778.48315246,0.3920571,0.11147732,-0.0,-0.0,0.81729025,-0.0,-0.0,-0.0
2781.02676047,0.39239046,0.11231751,-0.0,-0.0,0.81738144,-0.0,-0.0,-0.0
2783.56947195,0.39245817,0.11319236,-0.0,-0.0,0.81714004,-0.0,-0.0,-0.0
2786.11128734,0.3929322,0.11331354,-0.0,-0.0,0.8169958,-0.0,-0.0,-0.0
2788.65220707,0.39223942,0.11482943,-0.0,-0.0,0.8163618,-0.0,-0.0,-0.0
2791.19223157,0.39296278,0.11521532,-0.0,-0.0,0.816067,-0.0,-0.0,-0.0
2793.73136129,0.39264682,0.11604942,-0.0,-0.0,0.8161725,-0.0,-0.0,-0.0
2796.26959666,0.39342365,0.11666424,-0.0,-0.0,0.81582654,-0.0,-0.0,-0.0
2798.80693811,0.39335972,0.117818445,-0.0,-0.0,0.8152807,-0.0,-0.0,-0.0
2801.34338607,0.39352974,0.11827709,-0.0,8.930185e-06,0.81491107,-0.0,-0.0,-0.0
2803.87894099,0.39344668,0.11943152,-0.0,-0.0,0.8143623,-0.0,-0.0,-0.0
2806.41360329,0.39372054,0.12014642,-0.0,-0.0,0.81373787,-0.0,-0.0,-0.0
2808.9473734,0.3937557,0.12076447,-0.0,-0.0,0.8132286,-0.0,-0.0,-0.0
2811.48025177,0.39383525,0.1222135,-0.0,-0.0,0.8131099,-0.0,-0.0,-0.0
2814.01223882,0.39353156,0.122256935,-0.0,-0.0,0.8120664,-0.0,-0.0,-0.0
2816.54333499,0.39323542,0.12302973,-0.0,-0.0,0.8116711,-0.0,-0.0,-0.0
2819.07354071,0.39352253,0.12427414,-0.0,-0.0,0.81094617,-0.0,-0.0,-0.0
2821.60285641,0.39325306,0.12493532,-0.0,-0.0,0.81024027,-0.0,-0.0,-0.0
2824.13128252,0.39344934,0.12513241,-0.0,-0.0,0.8097341,-0.0,-0.0,-0.0
2826.65881947,0.3928937,0.12674505,-0.0,-0.0,0.8094305,-0.0,-0.0,-0.0
2829.1854677,0.39335722,0.12748994,-0.0,-0.0,0.8084026,-0.0,-0.0,-0.0
2831.71122763,0.3934627,0.12800032,-0.0,-0.0,0.8076368,-0.0,-0.0,1.8791135e-06
2834.2360997,0.39287218,0.12890221,-0.0,-0.0,0.80703586,-0.0,-0.0,-0.0
2836.76008434,0.39319602,0.12967195,-0.0,-0.0,0.80682284,-0.0,-0.0,-0.0
2839.28318198,0.39305538,0.13050966,-0.0,1.7163653e-07,0.80594844,-0.0,-0.0,-0.0
2841.80539304,0.39317924,0.13097921,-0.0,-0.0,0.8054955,-0.0,-0.0,-0.0
2844.32671796,0.3926244,0.13187857,-0.0,-0.0,0.80470675,-0.0,-0.0,2.055802e-05
2846.84715716,0.39295593,0.13214946,-0.0,1.9378824e-07,0.804045,-0.0,-0.0,-0.0
2849.36671108,0.39289185,0.13313407,-0.0,-0.0,0.8037729,-0.0,-0.0,-0.0
2851.88538015,0.3927287,0.13443819,-0.0,-0.0,0.80318016,-0.0,-0.0,1.9190775e-05
2854.40316478,0.39260542,0.13459569,-0.0,-0.0,0.80240667,-0.0,-0.0,-0.0
2856.92006542,0.392453,0.13624826,-0.0,8.597058e-06,0.80236584,-0.0,-0.0,-0.0
2859.43608248,0.3927058,0.13644344,-0.0,-0.0,0.8015917,-0.0,-0.0,8.701211e-06
2861.9512164,0.3923046,0.13680503,-0.0,-0.0,0.800909,-0.0,-0.0,-0.0
2864.4654676,0.39204568,0.13730867,-0.0,2.313021e-06,0.8001344,-0.0,-0.0,-0.0
2866.97883651,0.39192665,0.13843419,-0.0,-0.0,0.799743,-0.0,-0.0,-0.0
2869.49132356,0.39202422,0.1392449,-0.0,-0.0,0.79936,-0.0,-0.0,1.05942845e-05
2872.00292917,0.39200228,0.14072168,-0.0,-0.0,0.799281,-0.0,-0.0,-0.0
2874.51365378,0.3917157,0.14129727,-0.0,-0.0,0.7989092,-0.0,-0.0,-0.0
2877.02349779,0.39193287,0.14182381,-0.0,-0.0,0.7987024,-0.0,-0.0,2.6451882e-05
2879.53246165,0.3918527,0.14300422,-0.0,-0.0,0.79829186,-0.0,-0.0,-0.0
2882.04054578,0.39135796,0.14359196,-0.0,-0.0,0.7981931,-0.0,-0.0,-0.0
2884.54775059,0.3920127,0.14393099,-0.0,-0.0,0.7982501,-0.0,-0.0,3.199319e-05
2887.05407653,0.3914735,0.1455236,-0.0,-0.0,0.7976169,-0.0,-0.0,-0.0
2889.559524,0.3913948,0.14622553,-0.0,-0.0,0.797588,-0.0,-0.0,-0.0
2892.06409344,0.39174044,0.14692806,-0.0,-0.0,0.7976837,-0.0,-0.0,3.4504003e-05
2894.56778527,0.39152044,0.14738296,-0.0,-0.0,0.79717165,-0.0,-0.0,-0.0
2897.07059992,0.39171714,0.14821857,-0.0,-0.0,0.79732746,-0.0,-0.0,-0.0
2899.5725378,0.39138424,0.14920598,-0.0,-0.0,0.7972964,-0.0,-0.0,-0.0
2902.07359934,0.39103845,0.15008038,-0.0,-0.0,0.79706717,-0.0,-0.0,-0.0
2904.57378496,0.3913268,0.15034781,-0.0,-0.0,0.79774565,-0.0,-0.0,2.9070745e-05
2907.07309509,0.39153013,0.15142435,-0.0,-0.0,0.79758155,-0.0,-0.0,-0.0
2909.57153015,0.39150357,0.15265448,-0.0,-0.0,0.79737824,-0.0,-0.0,3.9009672e-05
2912.06909056,0.39120495,0.15325654,-0.0,-0.0,0.79795724,-0.0,-0.0,-0.0
2914.56577674,0.39179042,0.15364538,-0.0,-0.0,0.79765475,-0.0,-0.0,2.9015184e-05
2917.06158911,0.39190266,0.15467101,-0.0,-0.0,0.79784244,-0.0,-0.0,-0.0
2919.55652811,0.39188474,0.15560266,-0.0,-0.0,0.79805106,-0.0,-0.0,-0.0
2922.05059413,0.39156553,0.15568247,-0.0,-0.0,0.7984575,-0.0,-0.0,-0.0
2924.54378762,0.3921565,0.15691863,-0.0,-0.0,0.7985039,-0.0,-0.0,1.7924884e-05
2927.03610898,0.3923052,0.15815665,-0.0,-0.0,0.7984079,-0.0,-0.0,3.710032e-05
2929.52755864,0.3919268,0.15935346,-0.0,-0.0,0.7988246,-0.0,-0.0,-0.0
2932.01813702,0.39226612,0.15966569,-0.0,-0.0,0.7989296,-0.0,-0.0,1.7094468e-05
2934.50784453,0.39213422,0.16036566,-0.0,1.19135675e-05,0.79891056,-0.0,-0.0,1.463838e-05
2936.9966816,0.3925123,0.16078416,-0.0,-0.0,0.799156,-0.0,-0.0,3.2883652e-06
2939.48464865,0.39207265,0.16220734,-0.0,-0.0,0.79907364,-0.0,-0.0,4.5589117e-05
2941.9717461,0.39250588,0.16299051,-0.0,-0.0,0.7995362,-0.0,-0.0,-0.0
2944.45797436,0.3927362,0.16430502,-0.0,2.7802243e-06,0.7994375,-0.0,-0.0,1.3381621e-06
2946.94333385,0.39257708,0.16507664,-0.0,1.1072796e-05,0.79935056,-0.0,-0.0,-0.0
2949.42782499,0.39280957,0.16541165,-0.0,-0.0,0.7996416,-0.0,-0.0,-0.0
2951.9114482,0.3926604,0.16685304,-0.0,-0.0,0.79986966,-0.0,-0.0,1.2411172e-05
2954.39420389,0.3929676,0.1671248,-0.0,-0.0,0.79969406,-0.0,-0.0,-0.0
2956.87609249,0.393238,0.1677553,-0.0,-0.0,0.7998295,-0.0,-0.0,3.151574e-05
2959.35711441,0.39327148,0.16868024,-0.0,-0.0,0.79958975,-0.0,-0.0,4.185438e-05
2961.83727007,0.3930217,0.16953337,-0.0,-0.0,0.7996025,-0.0,-0.0,4.0377578e-05
2964.31655988,0.39372736,0.17019896,-0.0,6.7635386e-07,0.7994536,-0.0,-0.0,3.0159938e-05
2966.79498426,0.3934179,0.17115761,-0.0,-0.0,0.799269,-0.0,-0.0,-0.0
2969.27254362,0.39346826,0.17189357,-0.0,-0.0,0.7992427,-0.0,-0.0,-0.0
2971.74923839,0.39356104,0.17317104,-0.0,-0.0,0.7989866,-0.0,-0.0,-0.0
2974.22506897,0.39329067,0.17323719,-0.0,4.983016e-06,0.7985079,-0.0,-0.0,-0.0
2976.70003579,0.39353806,0.174736,-0.0,-0.0,0.7984338,-0.0,-0.0,-0.0
2979.17413925,0.39339694,0.17523192,-0.0,-0.0,0.7983847,-0.0,-0.0,4.4704997e-05
2981.64737978,0.39366955,0.1763683,-0.0,-0.0,0.79812896,-0.0,-0.0,-0.0
2984.11975778,0.39379647,0.1767474,-0.0,-0.0,0.79738694,-0.0,-0.0,4.417909e-05
2986.59127367,0.3937109,0.17766495,-0.0,-0.0,0.7972898,-0.0,-0.0,-0.0
2989.06192787,0.39366677,0.1788585,-0.0,2.6521564e-06,0.7966188,-0.0,-0.0,-0.0
2991.53172078,0.39345562,0.17981407,-0.0,-0.0,0.7963448,-0.0,-0.0,-0.0
2994.00065283,0.3934322,0.18019563,-0.0,2.1694825e-06,0.7956014,-0.0,-0.0,-0.0
2996.46872442,0.39334095,0.18128307,-0.0,-0.0,0.7952657,-0.0,-0.0,-0.0
2998.93593596,0.39357218,0.18234494,-0.0,-0.0,0.7949023,-0.0,-0.0,4.990486e-05
3001.40228788,0.39342767,0.18277262,-0.0,-0.0,0.79424083,-0.0,-0.0,1.1969409e-05
3003.86778058,0.39336458,0.18398717,-0.0,-0.0,0.7935569,-0.0,-0.0,-0.0
3006.33241447,0.39358,0.18458375,-0.0,6.126818e-06,0.7931043,-0.0,-0.0,-0.0
3008.79618997,0.3928976,0.18597059,-0.0,-0.0,0.79238725,-0.0,-0.0,-0.0
3011.25910748,0.39344725,0.18647821,-0.0,-0.0,0.79175216,-0.0,-0.0,4.3844153e-05
3013.72116742,0.39356261,0.1872562,-0.0,-0.0,0.79080504,-0.0,-0.0,6.6627626e-06
3016.18237021,0.39385298,0.18797797,-0.0,-0.0,0.7902111,-0.0,-0.0,-0.0
3018.64271624,0.3933619,0.18917824,-0.0,6.5314947e-07,0.7889149,-0.0,-0.0,-0.0
3021.10220593,0.3929776,0.19046937,-0.0,-0.0,0.7883902,-0.0,-0.0,-0.0
3023.5608397,0.39374477,0.19095403,-0.0,-0.0,0.7877219,-0.0,-0.0,3.3404343e-05
3026.01861794,0.39348158,0.19116557,-0.0,-0.0,0.7870155,-0.0,-0.0,5.6070105e-05
3028.47554107,0.3930653,0.1926432,-0.0,4.0102514e-06,0.7864844,-0.0,-0.0,-0.0
3030.93160951,0.39322147,0.19291271,-0.0,1.5462374e-06,0.7855656,-0.0,-0.0,5.192583e-05
3033.38682365,0.39308235,0.19388375,-0.0,-0.0,0.78469306,-0.0,-0.0,-0.0
3035.84118391,0.39294216,0.19479759,-0.0,-0.0,0.78375363,-0.0,-0.0,-0.0
3038.2946907,0.39325148,0.19536938,-0.0,-0.0,0.7830298,-0.0,-0.0,-0.0
3040.74734442,0.39288905,0.1961815,-0.0,6.7722885e-06,0.78201306,-0.0,-0.0,-0.0
3043.19914549,0.39255694,0.19724482,-0.0,-0.0,0.7808872,-0.0,-0.0,-0.0
3045.65009431,0.39278603,0.19772327,-0.0,1.693466e-05,0.78010166,-0.0,-0.0,-0.0
3048.10019128,0.39246953,0.19920893,-0.0,-0.0,0.7788633,-0.0,-0.0,3.1197071e-06
3050.54943682,0.3922239,0.19935462,-0.0,-0.0,0.77834964,-0.0,-0.0,4.4247216e-05
3052.99783133,0.39258534,0.20040688,-0.0,-0.0,0.777109,-0.0,-0.0,1.7206938e-05
3055.44537523,0.39233053,0.20101325,-0.0,-0.0,0.7767994,-0.0,-0.0,-0.0
3057.8920689,0.39257684,0.20143694,-0.0,1.908198e-06,0.7753331,-0.0,-0.0,-0.0
3060.33791278,0.3925835,0.20179069,-0.0,1.2544023e-05,0.77475595,-0.0,-0.0,1.393745e-05
3062.78290725,0.39227208,0.2031109,-0.0,1.8193994e-05,0.77356225,-0.0,-0.0,1.9384515e-05
3065.22705272,0.3920283,0.20371316,-0.0,1.0759966e-05,0.7726961,-0.0,-0.0,-0.0
3067.6703496,0.39207447,0.20462646,-0.0,-0.0,0.7718618,-0.0,-0.0,1.5067918e-05
3070.1127983,0.39239493,0.20556231,-0.0,-0.0,0.7709966,-0.0,-0.0,-0.0
3072.55439922,0.3918091,0.20601743,-0.0,-0.0,0.7700634,-0.0,-0.0,1.8953432e-06
3074.99515276,0.3922993,0.20572583,-0.0,-0.0,0.76935035,-0.0,-0.0,-0.0
3077.43505934,0.39134026,0.20726201,-0.0,-0.0,0.7684831,-0.0,-0.0,-0.0
3079.87411934,0.39168465,0.20814843,-0.0,-0.0,0.7676743,-0.0,-0.0,1.3844527e-05
3082.31233319,0.39164895,0.20802811,-0.0,-0.0,0.76693666,-0.0,-0.0,5.3027572e-05
3084.74970127,0.39180493,0.20954564,-0.0,-0.0,0.76567835,-0.0,-0.0,-0.0
3087.186224,0.39133584,0.21062268,-0.0,-0.0,0.7647668,-0.0,-0.0,5.997642e-06
3089.62190178,0.39129394,0.21097472,-0.0,-0.0,0.7638424,-0.0,-0.0,-0.0
3092.05673501,0.39098853,0.21147852,-0.0,-0.0,0.76290524,-0.0,-0.0,-0.0
3094.49072409,0.39087927,0.21234675,-0.0,-0.0,0.7621987,-0.0,-0.0,-0.0
3096.92386943,0.39083245,0.21332072,-0.0,-0.0,0.7612457,-0.0,-0.0,-0.0
3099.35617143,0.39049202,0.2144304,-0.0,-0.0,0.7605094,-0.0,-0.0,-0.0
3101.78763048,0.3906203,0.21501131,-0.0,-0.0,0.7599351,-0.0,-0.0,-0.0
3104.218247,0.39065242,0.21521142,-0.0,-0.0,0.75919926,-0.0,-0.0,-0.0
3106.64802138,0.3902625,0.21718688,-0.0,-0.0,0.75829875,-0.0,-0.0,-0.0
3109.07695403,0.3900374,0.2173841,-0.0,-0.0,0.75765043,-0.0,-0.0,2.2284628e-05
3111.50504534,0.39050037,0.2177757,-0.0,1.6846041e-05,0.7567003,-0.0,-0.0,-0.0
3113.93229572,0.39060405,0.21907271,-0.0,-0.0,0.75631666,-0.0,-0.0,1.1268923e-05
3116.35870557,0.39062223,0.21995667,-0.0,-0.0,0.75551504,-0.0,-0.0,6.453232e-05
3118.78427528,0.38991582,0.22032377,-0.0,-0.0,0.7550277,-0.0,-0.0,-0.0
3121.20900525,0.3904656,0.22148655,-0.0,-0.0,0.75429934,-0.0,-0.0,4.8896014e-05
3123.6328959,0.38992882,0.22242104,-0.0,-0.0,0.75380373,-0.0,-0.0,-0.0
3126.05594761,0.38968584,0.22332744,-0.0,-0.0,0.753378,-0.0,-0.0,1.4267869e-06
3128.47816078,0.39034593,0.22377664,-0.0,-0.0,0.7528199,-0.0,-0.0,-0.0
3130.89953582,0.39017498,0.22423235,-0.0,-0.0,0.7523448,-0.0,-0.0,-0.0
3133.32007312,0.3901331,0.2250613,-0.0,7.794509e-06,0.75254536,-0.0,-0.0,-0.0
3135.73977309,0.38989535,0.22629973,-0.0,1.5720192e-05,0.75207967,-0.0,-0.0,-0.0
3138.15863611,0.3901795,0.22712351,-0.0,-0.0,0.75175184,-0.0,-0.0,-0.0
3140.57666258,0.38984874,0.22829776,-0.0,-0.0,0.7516594,-0.0,-0.0,9.174308e-06
3142.99385292,0.39018327,0.22896828,-0.0,-0.0,0.7515403,-0.0,-0.0,5.519856e-05
3145.4102075,0.39006156,0.22968785,-0.0,-0.0,0.75161326,-0.0,-0.0,7.030925e-05
3147.82572673,0.39049724,0.23028088,-0.0,-0.0,0.7516625,-0.0,-0.0,1.4335226e-05
3150.24041101,0.39033148,0.23065655,-0.0,1.8866305e-05,0.7513843,-0.0,-0.0,3.7612812e-05
3152.65426073,0.38997424,0.23182394,-0.0,-0.0,0.75142723,-0.0,-0.0,7.422506e-05
3155.06727629,0.39017546,0.23275751,-0.0,-0.0,0.7513689,-0.0,-0.0,-0.0
3157.47945809,0.3905963,0.2332434,-0.0,-0.0,0.7516231,-0.0,-0.0,3.4599256e-05
3159.89080651,0.39013493,0.23502591,-0.0,-0.0,0.7516372,-0.0,-0.0,-0.0
3162.30132196,0.39009312,0.23600078,-0.0,-0.0,0.75190395,-0.0,-0.0,-0.0
3164.71100484,0.38995478,0.23671676,-0.0,7.5313865e-06,0.75139433,-0.0,-0.0,2.9437686e-05
3167.11985553,0.38967198,0.23746169,-0.0,-0.0,0.7514661,-0.0,-0.0,3.7076584e-06
3169.52787443,0.39033845,0.23736261,-0.0,-0.0,0.75169975,-0.0,-0.0,4.0222676e-05
3171.93506195,0.39013362,0.2392692,-0.0,1.3388486e-05,0.7518369,-0.0,-0.0,3.0734336e-05
3174.34141846,0.39029688,0.23930517,-0.0,1.0901444e-05,0.7518052,-0.0,-0.0,8.2127786e-05
3176.74694436,0.39030507,0.2403201,-0.0,-0.0,0.75216246,-0.0,-0.0,-0.0
3179.15164006,0.3900048,0.24184828,-0.0,-0.0,0.7520644,-0.0,-0.0,-0.0
3181.55550594,0.39037994,0.24219643,-0.0,-0.0,0.75233275,-0.0,-0.0,4.6805166e-05
3183.95854239,0.3904345,0.24294762,-0.0,-0.0,0.7519662,-0.0,-0.0,5.209041e-05
3186.36074982,0.39010772,0.24436957,-0.0,-0.0,0.752492,-0.0,-0.0,1.06865555e-05
3188.7621286,0.38995922,0.24413446,-0.0,-0.0,0.75237095,-0.0,-0.0,-0.0
3191.16267914,0.3903688,0.2457147,-0.0,-0.0,0.75297844,-0.0,-0.0,3.7832651e-06
3193.56240183,0.39053497,0.24587382,-0.0,-0.0,0.75301164,-0.0,-0.0,1.9246912e-05
3195.96129706,0.39074698,0.24716325,-0.0,-0.0,0.7531536,-0.0,-0.0,-0.0
3198.35936522,0.39045867,0.24840546,-0.0,-0.0,0.75320405,-0.0,-0.0,1.1363222e-05
3200.7566067,0.39036834,0.24860804,-0.0,-0.0,0.7529674,-0.0,-0.0,1.2622761e-05
3203.1530219,0.3905894,0.24885952,-0.0,1.8182855e-05,0.752966,-0.0,-0.0,4.6927096e-05
3205.5486112,0.39006805,0.25036776,-0.0,-0.0,0.7531257,-0.0,-0.0,4.8937098e-05
3207.943375,0.38994718,0.2511784,-0.0,-0.0,0.75255346,-0.0,-0.0,-0.0
3210.33731368,0.39004785,0.25205395,-0.0,-0.0,0.752913,-0.0,-0.0,-0.0
3212.73042765,0.3900434,0.2523616,-0.0,-0.0,0.75234807,-0.0,-0.0,-0.0
3215.12271728,0.3899402,0.25310686,-0.0,-0.0,0.7528183,-0.0,-0.0,5.4615386e-05
3217.51418297,0.3899425,0.25410587,-0.0,-0.0,0.75217426,-0.0,-0.0,7.1619615e-06
3219.90482511,0.38971558,0.2548483,-0.0,-0.0,0.7522947,-0.0,-0.0,-0.0
3222.29464408,0.3898546,0.256135,-0.0,-0.0,0.75182354,-0.0,-0.0,6.121568e-05
3224.68364028,0.38965705,0.25667307,-0.0,1.3282269e-05,0.7517277,-0.0,-0.0,-0.0
3227.0718141,0.38982177,0.25713927,-0.0,-0.0,0.75115985,-0.0,-0.0,1.873698e-05
3229.45916592,0.38989642,0.25869343,-0.0,-0.0,0.75117403,-0.0,-0.0,3.6128076e-05
3231.84569613,0.38987997,0.25885797,-0.0,-0.0,0.7509236,-0.0,-0.0,-0.0
3234.23140512,0.38983598,0.26062337,-0.0,-0.0,0.7505441,-0.0,-0.0,1.981898e-06
3236.61629328,0.38933355,0.26106837,-0.0,-0.0,0.7502842,-0.0,-0.0,8.401971e-05
3239.000361,0.38970318,0.26225686,-0.0,1.2006039e-05,0.74965966,-0.0,-0.0,-0.0
3241.38360866,0.38936004,0.26226032,-0.0,1.7187642e-05,0.74900705,-0.0,-0.0,-0.0
3243.76603666,0.38992518,0.2633455,-0.0,-0.0,0.74896085,-0.0,-0.0,3.5223195e-05
3246.14764537,0.3897952,0.26333266,-0.0,-0.0,0.74802893,-0.0,-0.0,5.30191e-06
3248.52843518,0.39000106,0.2639514,-0.0,1.6487242e-05,0.74802995,-0.0,-0.0,7.603161e-05
3250.90840649,0.39017588,0.26598385,-0.0,-0.0,0.74780333,-0.0,-0.0,6.3916115e-05
3253.28755968,0.39033943,0.26661673,-0.0,-0.0,0.7474246,-0.0,-0.0,7.141527e-06
3255.66589513,0.38964507,0.2669654,-0.0,-0.0,0.74651456,-0.0,-0.0,-0.0
3258.04341323,0.39031252,0.26709318,-0.0,1.758998e-05,0.7459959,-0.0,-0.0,3.0706513e-05
3260.42011436,0.39010504,0.26856154,-0.0,2.7750519e-05,0.7451403,-0.0,-0.0,1.9519055e-05
3262.79599892,0.39013952,0.26940858,-0.0,-0.0,0.744697,-0.0,-0.0,-0.0
3265.17106728,0.3901479,0.2700385,-0.0,-0.0,0.74384636,-0.0,-0.0,1.0725165e-05
3267.54531983,0.39015695,0.2710219,-0.0,-0.0,0.7435981,-0.0,-0.0,4.9566865e-05
3269.91875696,0.3901675,0.2715778,-0.0,2.8009159e-05,0.7425655,-0.0,-0.0,4.0611478e-05
3272.29137904,0.38957182,0.27208695,-0.0,-0.0,0.74167466,-0.0,-0.0,5.536107e-05
3274.66318647,0.38977343,0.27310088,-0.0,-0.0,0.7405544,-0.0,-0.0,5.9887643e-05
3277.03417963,0.39009753,0.27362743,-0.0,3.0795673e-05,0.7401299,-0.0,-0.0,5.3674794e-05
3279.4043589,0.3900228,0.27461377,-0.0,-0.0,0.7393795,-0.0,-0.0,5.742786e-07
3281.77372466,0.38993955,0.27513692,-0.0,1.3860292e-05,0.7385513,-0.0,-0.0,6.046482e-05
3284.1422773,0.38929802,0.27550414,-0.0,-0.0,0.737757,-0.0,-0.0,1.02757585e-05
3286.51001721,0.38985184,0.27649185,-0.0,-0.0,0.73686063,-0.0,-0.0,8.593381e-05
3288.87694475,0.3894807,0.27675864,-0.0,-0.0,0.7358849,-0.0,-0.0,3.2908305e-05
3291.24306032,0.39001343,0.27751374,-0.0,-0.0,0.7350449,-0.0,-0.0,6.054143e-05
3293.6083643,0.38897425,0.2780231,-0.0,-0.0,0.73402154,-0.0,-0.0,-0.0
3295.97285707,0.38902932,0.27928588,-0.0,-0.0,0.7333072,-0.0,-0.0,-0.0
3298.33653901,0.38909087,0.27941105,-0.0,-0.0,0.7323455,-0.0,-0.0,6.796876e-05
3300.69941051,0.3886964,0.27990064,-0.0,-0.0,0.7316228,-0.0,-0.0,5.061971e-05
3303.06147194,0.3891083,0.28051713,-0.0,-0.0,0.7307007,-0.0,-0.0,7.6820346e-05
3305.42272368,0.38882485,0.2803227,-0.0,1.7139462e-06,0.72986275,-0.0,-0.0,2.1687265e-05
3307.78316612,0.38836572,0.28140804,-0.0,-0.0,0.72895414,-0.0,-0.0,0.00010212115
3310.14279964,0.3885637,0.28228846,-0.0,-0.0,0.72816664,-0.0,-0.0,-0.0
3312.50162461,0.38846976,0.28286693,-0.0,1.3045629e-05,0.7273945,-0.0,-0.0,1.7536378e-05
3314.85964142,0.3878496,0.28316045,-0.0,-0.0,0.726306,-0.0,-0.0,7.326844e-05
3317.21685045,0.38791558,0.28478637,-0.0,-0.0,0.7256713,-0.0,-0.0,-0.0
3319.57325208,0.38810223,0.28486854,-0.0,-0.0,0.7252491,-0.0,-0.0,5.552013e-05
3321.92884668,0.3876742,0.28532562,-0.0,2.3579267e-05,0.7241015,-0.0,-0.0,-0.0
3324.28363464,0.38829365,0.28571066,-0.0,-0.0,0.7235041,-0.0,-0.0,4.5010613e-05
3326.63761633,0.38787198,0.2863884,-0.0,-0.0,0.7227079,-0.0,-0.0,6.125086e-05
3328.99079213,0.38792494,0.2869003,-0.0,-0.0,0.7223427,-0.0,-0.0,5.7485733e-05
3331.34316242,0.3878343,0.28840223,-0.0,-0.0,0.72168905,-0.0,-0.0,4.1244683e-05
3333.69472759,0.38762218,0.2887395,-0.0,-0.0,0.7212043,-0.0,-0.0,6.2989086e-05
3336.045488,0.38752204,0.28957686,-0.0,-0.0,0.7205471,-0.0,-0.0,7.499243e-05
3338.39544403,0.3879686,0.28993306,-0.0,3.734324e-05,0.7201865,-0.0,-0.0,7.6433535e-05
3340.74459607,0.38794422,0.2906642,-0.0,1.3494354e-06,0.7196357,-0.0,-0.0,6.00567e-05
3343.09294449,0.38802132,0.29112586,-0.0,2.2179207e-05,0.71948,-0.0,-0.0,5.3341573e-05
3345.44048966,0.3879736,0.29201728,-0.0,8.536136e-06,0.7187738,-0.0,-0.0,0.000112081165
3347.78723197,0.387497,0.2930471,-0.0,7.90461e-06,0.7184243,-0.0,-0.0,6.930866e-05
3350.13317178,0.3883098,0.29263258,-0.0,3.7445974e-05,0.71847755,-0.0,-0.0,6.897343e-05
3352.47830949,0.3878476,0.29403266,-0.0,3.894072e-05,0.718034,-0.0,-0.0,0.00010666066
3354.82264545,0.3883182,0.29425013,-0.0,-0.0,0.7178985,-0.0,-0.0,9.442156e-05
